Epoch 	 Time(sec) 	 Loss_train 	 Accuracy 	 Precision 	 Recall 	 Sensitivity 	 Specificity 	 MCC 	 F1-score 	 ROC_AUC 	 AUC 	 Q9 	 PPV 	 NPV 	 TP 	 FP 	 TN 	 FN
23	7146.07477316726	41.78100944376473	0.9867812293456708	0.9959785509437284	0.977631577661011	0.977631577661011	0.9960159349322497	0.9737308919698833	0.9867197868614078	0.9960299154260152	1.0	0.9839342129929438	0.9959785509437284	0.9778357223235519	743	3	750	17
24	7445.069424827583	56.24876251834132	0.9887640449438202	0.9959946582162955	0.9815789460768698	0.9815789460768698	0.9960159349322497	0.9776324671973609	0.9887342604448414	0.9953431886489131	1.0	0.9866731859775154	0.9959946582162955	0.9816753913852416	746	3	750	14
25	7743.958072988316	20.447935583599246	0.9874421678783873	0.9973154349029323	0.977631577661011	0.977631577661011	0.9973439561788261	0.9750777726525581	0.9873754146263286	0.9959233242468721	1.0	0.9840720242633915	0.9973154349029323	0.9778645820600722	743	2	751	17
26	8048.666965137236	31.645923406138536	0.9881031064111038	0.9959893034812978	0.9802631566049169	0.9802631566049169	0.9960159349322497	0.9763302765710029	0.9880636598222389	0.9957433424197945	1.0	0.9857624492939889	0.9959893034812978	0.9803921555811868	745	3	750	15
27	8354.660105234012	24.207901543803928	0.9887640449438202	0.997322622493544	0.9802631566049169	0.9802631566049169	0.9973439561788261	0.977673744627376	0.9887193092311085	0.9952138813168379	1.0	0.9859181411377571	0.997322622493544	0.9804177532892718	745	2	751	15
28	8656.242754330859	43.16133813833312	0.9900859220092532	0.9946879136856734	0.9855263144927285	0.9855263144927285	0.9946879136856734	0.9802142307961138	0.9900859213548672	0.9959547773817014	1.0	0.9890980327095813	0.9946879136856734	0.9855263144927285	749	4	749	11
29	8964.768582325429	28.560980895753573	0.9881031064111038	0.9946666653404445	0.9815789460768698	0.9815789460768698	0.9946879136856734	0.9762924522588777	0.9880794695443181	0.9960403998042916	1.0	0.9864435729812004	0.9946666653404445	0.981651374860221	746	4	749	14
30	9258.852908294648	22.12250365834001	0.9887640449438202	0.9946737669844558	0.9828947355488227	0.9828947355488227	0.9946879136856734	0.9775980262309032	0.9887491720789218	0.9962291186132662	1.0	0.987334924503235	0.9946737669844558	0.9829396312559847	747	4	749	13
31	9559.85210533347	30.10033102433681	0.9887640449438202	0.9959946582162955	0.9815789460768698	0.9815789460768698	0.9960159349322497	0.9776324671973609	0.9887342604448414	0.9961312644160201	1.0	0.9866731859775154	0.9959946582162955	0.9816753913852416	746	3	750	14
32	9860.064913200215	18.37924682199582	0.9887640449438202	0.9959946582162955	0.9815789460768698	0.9815789460768698	0.9960159349322497	0.9776324671973609	0.9887342604448414	0.9961434961906759	1.0	0.9866731859775154	0.9959946582162955	0.9816753913852416	746	3	750	14
33	10155.448412464932	15.53545139599754	0.9894249834765367	0.9973262018752324	0.9815789460768698	0.9815789460768698	0.9973439561788261	0.9789742258974845	0.989389919768309	0.9960788425246383	1.0	0.98683964776688	0.9973262018752324	0.9816993451219617	746	2	751	14
34	10454.652413859032	16.99325330454053	0.9894249834765367	0.995999998672	0.9828947355488227	0.9828947355488227	0.9960159349322497	0.9789363322804059	0.9894039728546993	0.9961312644160201	1.0	0.9875810066505933	0.995999998672	0.9829619908480184	747	3	750	13
35	10761.26657515578	29.165399389604595	0.9894249834765367	0.995999998672	0.9828947355488227	0.9828947355488227	0.9960159349322497	0.9789363322804059	0.9894039728546993	0.9963549311525826	1.0	0.9875810066505933	0.995999998672	0.9829619908480184	747	3	750	13
36	11061.743399029598	20.617533229035644	0.9894249834765367	0.995999998672	0.9828947355488227	0.9828947355488227	0.9960159349322497	0.9789363322804059	0.9894039728546993	0.9962780457118893	1.0	0.9875810066505933	0.995999998672	0.9829619908480184	747	3	750	13
37	11350.969239897095	12.255434229027628	0.9894249834765367	0.995999998672	0.9828947355488227	0.9828947355488227	0.9960159349322497	0.9789363322804059	0.9894039728546993	0.9959425456070455	1.0	0.9875810066505933	0.995999998672	0.9829619908480184	747	3	750	13
38	11646.256306843832	14.881407518847126	0.991407799074686	0.9960159349322497	0.9868421039646814	0.9868421039646814	0.9960159349322497	0.9828580415181379	0.9914077984194264	0.9959250716432516	1.0	0.9902788128855011	0.9960159349322497	0.9868421039646814	750	3	750	10
39	11939.58198378142	51.547487236964116	0.9907468605419696	0.9960106369733901	0.9855263144927285	0.9855263144927285	0.9960159349322497	0.9815491126898932	0.9907407400854888	0.9961819389110226	1.0	0.9893849093609517	0.9960106369733901	0.9855453337903478	749	3	750	11
40	12234.762379006483	26.54261829738374	0.9907468605419696	0.9960106369733901	0.9855263144927285	0.9855263144927285	0.9960159349322497	0.9815491126898932	0.9907407400854888	0.9963531837562033	1.0	0.9893849093609517	0.9960106369733901	0.9855453337903478	749	3	750	11
41	12532.060196763836	19.514987770894095	0.9894249834765367	0.995999998672	0.9828947355488227	0.9828947355488227	0.9960159349322497	0.9789363322804059	0.9894039728546993	0.9964195848186203	1.0	0.9875810066505933	0.995999998672	0.9829619908480184	747	3	750	13
42	12834.65130490344	15.589682812345671	0.9894249834765367	0.995999998672	0.9828947355488227	0.9828947355488227	0.9960159349322497	0.9789363322804059	0.9894039728546993	0.9965156916194869	1.0	0.9875810066505933	0.995999998672	0.9829619908480184	747	3	750	13
43	13131.964106387459	18.29277300186976	0.9894249834765367	0.995999998672	0.9828947355488227	0.9828947355488227	0.9960159349322497	0.9789363322804059	0.9894039728546993	0.9964737541063815	1.0	0.9875810066505933	0.995999998672	0.9829619908480184	747	3	750	13
44	13438.177645038813	24.17262015678631	0.9894249834765367	0.995999998672	0.9828947355488227	0.9828947355488227	0.9960159349322497	0.9789363322804059	0.9894039728546993	0.9965104494303488	1.0	0.9875810066505933	0.995999998672	0.9829619908480184	747	3	750	13
45	13744.545090945438	17.915785723702463	0.9894249834765367	0.995999998672	0.9828947355488227	0.9828947355488227	0.9960159349322497	0.9789363322804059	0.9894039728546993	0.9964615223317258	1.0	0.9875810066505933	0.995999998672	0.9829619908480184	747	3	750	13
46	14041.566669397987	25.319020829159456	0.9894249834765367	0.995999998672	0.9828947355488227	0.9828947355488227	0.9960159349322497	0.9789363322804059	0.9894039728546993	0.9966065562312155	1.0	0.9875810066505933	0.995999998672	0.9829619908480184	747	3	750	13
47	14349.75359128043	31.929197130200464	0.9894249834765367	0.995999998672	0.9828947355488227	0.9828947355488227	0.9960159349322497	0.9789363322804059	0.9894039728546993	0.9965646187181101	1.0	0.9875810066505933	0.995999998672	0.9829619908480184	747	3	750	13
48	14645.753288019449	13.848343386334932	0.9900859220092532	0.9960053249054523	0.9842105250207757	0.9842105250207757	0.9960159349322497	0.9802418785319758	0.9900727988153059	0.9964886069756064	1.0	0.9884852216011606	0.9960053249054523	0.9842519672122677	748	3	750	12
49	14947.058209977113	26.606400139539566	0.9894249834765367	0.995999998672	0.9828947355488227	0.9828947355488227	0.9960159349322497	0.9789363322804059	0.9894039728546993	0.9964789962955196	1.0	0.9875810066505933	0.995999998672	0.9829619908480184	747	3	750	13
