Epoch 	 Time(sec) 	 Loss_train 	 Accuracy 	 Precision 	 Recall 	 Sensitivity 	 Specificity 	 MCC 	 F1-score 	 ROC_AUC 	 AUC 	 Q9 	 PPV 	 NPV 	 TP 	 FP 	 TN 	 FN
20	5703.29140726896	36.640542400254674	0.9894249834765367	0.9933949788726618	0.9855832228236131	0.9855832228236131	0.9933333320088888	0.9788806358825969	0.9894736835595567	0.995903888160769	1.0	0.9887686182650324	0.9933949788726618	0.9854497341462305	752	5	745	11
21	5970.593776825815	28.48898151578802	0.9907468605419696	0.9960264887469847	0.9855832228236131	0.9855832228236131	0.995999998672	0.981548919815886	0.9907773379507395	0.9962638706858891	1.0	0.9894206940939236	0.9960264887469847	0.9854881253489602	752	3	747	11
22	6220.995820491109	44.13858470853483	0.9881031064111038	0.9960053249054523	0.9803407588724237	0.9803407588724237	0.995999998672	0.9763305234557785	0.9881109636802436	0.9961118392311052	1.0	0.9858139908502457	0.9960053249054523	0.9803149593434187	748	3	747	15
23	6459.196190084796	18.664987671103745	0.9887640449438202	0.9946949588929775	0.9829619908480184	0.9829619908480184	0.9946666653404445	0.9775979091557495	0.9887936710686923	0.9961695063346441	1.0	0.9873758533673003	0.9946949588929775	0.9828721989685478	750	4	746	13
24	6712.803527247161	17.638461718143382	0.9874421678783873	0.995999998672	0.9790301428846263	0.9790301428846263	0.995999998672	0.9750301441677588	0.9874421672257486	0.9959764089121887	1.0	0.9849047217047022	0.995999998672	0.9790301428846263	747	3	747	16
25	7003.799099863041	30.37436919090601	0.9874421678783873	0.995999998672	0.9790301428846263	0.9790301428846263	0.995999998672	0.9750301441677588	0.9874421672257486	0.9959755351681957	1.0	0.9849047217047022	0.995999998672	0.9790301428846263	747	3	747	16
26	7265.1017526709475	24.640197742575197	0.9907468605419696	0.9947159828339287	0.9868938388114105	0.9868938388114105	0.9946666653404445	0.9815244881851225	0.9907894730323753	0.9957238968982088	1.0	0.9899946046644397	0.9947159828339287	0.9867724854672322	753	4	746	10
27	7513.2034006048925	25.017727016337233	0.9881031064111038	0.9960053249054523	0.9803407588724237	0.9803407588724237	0.995999998672	0.9763305234557785	0.9881109636802436	0.9952643075578855	1.0	0.9858139908502457	0.9960053249054523	0.9803149593434187	748	3	747	15
28	7762.701605299953	41.12915047640359	0.9887640449438202	0.9960106369733901	0.981651374860221	0.981651374860221	0.995999998672	0.9776325839142563	0.9887788772351294	0.9959213630406292	1.0	0.9867208434509827	0.9960106369733901	0.9816031524551864	749	3	747	14
29	8016.9950680942275	23.199272427776123	0.9900859220092532	0.9960212188381682	0.9842726068358157	0.9842726068358157	0.995999998672	0.9802417753176673	0.9901120626301172	0.9959318479685452	1.0	0.9885250086020936	0.9960212188381682	0.9841897220234654	751	3	747	12
30	8299.999325424898	25.457018599171526	0.991407799074686	0.9960317447142437	0.9868938388114105	0.9868938388114105	0.995999998672	0.9828577725914854	0.991441737332823	0.9958392311052862	1.0	0.9903105359488449	0.9960317447142437	0.9867899590663277	753	3	747	10
31	8573.301746328827	21.771911856357292	0.991407799074686	0.9947229538328193	0.9882044547992078	0.9882044547992078	0.9946666653404445	0.9828367734521941	0.9914529908011486	0.9958444735692442	1.0	0.9908463313236107	0.9947229538328193	0.988079468889961	754	4	746	9
32	8822.322799060028	30.554579350825392	0.9900859220092532	0.994708993393242	0.9855832228236131	0.9855832228236131	0.9946666653404445	0.9802139202889598	0.9901250816391539	0.9958200087374399	1.0	0.9891305963513832	0.994708993393242	0.9854689551050608	752	4	746	11
33	9073.89688189514	34.78634744169835	0.9894249834765367	0.9960159349322497	0.9829619908480184	0.9829619908480184	0.995999998672	0.9789363322804059	0.9894459096375686	0.9959475753604194	1.0	0.9876247482457252	0.9960159349322497	0.9828947355488227	750	3	747	13
34	9333.784642007202	13.260740341629571	0.9881031064111038	0.9960053249054523	0.9803407588724237	0.9803407588724237	0.995999998672	0.9763305234557785	0.9881109636802436	0.9959213630406291	1.0	0.9858139908502457	0.9960053249054523	0.9803149593434187	748	3	747	15
35	9634.89087853115	16.321933414255057	0.9874421678783873	0.995999998672	0.9790301428846263	0.9790301428846263	0.995999998672	0.9750301441677588	0.9874421672257486	0.9960506771515947	1.0	0.9849047217047022	0.995999998672	0.9790301428846263	747	3	747	16
36	9896.717982770875	16.158530857985618	0.9887640449438202	0.9960106369733901	0.981651374860221	0.981651374860221	0.995999998672	0.9776325839142563	0.9887788772351294	0.9960174748798603	1.0	0.9867208434509827	0.9960106369733901	0.9816031524551864	749	3	747	14
37	10147.316146839876	31.124937392475545	0.9881031064111038	0.9960053249054523	0.9803407588724237	0.9803407588724237	0.995999998672	0.9763305234557785	0.9881109636802436	0.9960489296636086	1.0	0.9858139908502457	0.9960053249054523	0.9803149593434187	748	3	747	15
38	10396.90341999894	30.782658659466392	0.9874421678783873	0.995999998672	0.9790301428846263	0.9790301428846263	0.995999998672	0.9750301441677588	0.9874421672257486	0.9960926168632591	1.0	0.9849047217047022	0.995999998672	0.9790301428846263	747	3	747	16
39	10650.59415290691	22.798927073880463	0.9881031064111038	0.9960053249054523	0.9803407588724237	0.9803407588724237	0.995999998672	0.9763305234557785	0.9881109636802436	0.9960646570554827	1.0	0.9858139908502457	0.9960053249054523	0.9803149593434187	748	3	747	15
40	10960.79057893809	20.092224347677636	0.9894249834765367	0.9960159349322497	0.9829619908480184	0.9829619908480184	0.995999998672	0.9789363322804059	0.9894459096375686	0.9960996068152033	1.0	0.9876247482457252	0.9960159349322497	0.9828947355488227	750	3	747	13
41	11216.13638591906	18.02772881283252	0.9894249834765367	0.9960159349322497	0.9829619908480184	0.9829619908480184	0.995999998672	0.9789363322804059	0.9894459096375686	0.9960716470074269	1.0	0.9876247482457252	0.9960159349322497	0.9828947355488227	750	3	747	13
42	11466.60729882121	27.15805720586775	0.9881031064111038	0.9960053249054523	0.9803407588724237	0.9803407588724237	0.995999998672	0.9763305234557785	0.9881109636802436	0.9960751419833989	1.0	0.9858139908502457	0.9960053249054523	0.9803149593434187	748	3	747	15
43	11715.613973509986	23.909835258981644	0.9881031064111038	0.9960053249054523	0.9803407588724237	0.9803407588724237	0.995999998672	0.9763305234557785	0.9881109636802436	0.9960978593272172	1.0	0.9858139908502457	0.9960053249054523	0.9803149593434187	748	3	747	15
44	11970.799230550881	33.046664713865525	0.991407799074686	0.9960317447142437	0.9868938388114105	0.9868938388114105	0.995999998672	0.9828577725914854	0.991441737332823	0.9960891218872869	1.0	0.9903105359488449	0.9960317447142437	0.9867899590663277	753	3	747	10
45	12281.406708971132	16.68952785144029	0.9900859220092532	0.9960212188381682	0.9842726068358157	0.9842726068358157	0.995999998672	0.9802417753176673	0.9901120626301172	0.9961048492791612	1.0	0.9885250086020936	0.9960212188381682	0.9841897220234654	751	3	747	12
46	12532.99842224922	22.367145799093976	0.9894249834765367	0.9960159349322497	0.9829619908480184	0.9829619908480184	0.995999998672	0.9789363322804059	0.9894459096375686	0.9960978593272172	1.0	0.9876247482457252	0.9960159349322497	0.9828947355488227	750	3	747	13
47	12784.588415637147	23.169323192263732	0.9900859220092532	0.9960212188381682	0.9842726068358157	0.9842726068358157	0.995999998672	0.9802417753176673	0.9901120626301172	0.996076889471385	1.0	0.9885250086020936	0.9960212188381682	0.9841897220234654	751	3	747	12
48	13033.996141857933	18.465640152001356	0.9894249834765367	0.9960159349322497	0.9829619908480184	0.9829619908480184	0.995999998672	0.9789363322804059	0.9894459096375686	0.9960768894713848	1.0	0.9876247482457252	0.9960159349322497	0.9828947355488227	750	3	747	13
49	13288.596136523876	19.515570411880844	0.9887640449438202	0.9960106369733901	0.981651374860221	0.981651374860221	0.995999998672	0.9776325839142563	0.9887788772351294	0.996085626911315	1.0	0.9867208434509827	0.9960106369733901	0.9816031524551864	749	3	747	14
