Epoch 	 Time(sec) 	 Loss_train 	 Accuracy 	 Precision 	 Recall 	 Sensitivity 	 Specificity 	 MCC 	 F1-score 	 ROC_AUC 	 AUC 	 Q9 	 PPV 	 NPV 	 TP 	 FP 	 TN 	 FN
10	3044.622108623851	27.56154930028869	0.9854689564068693	0.9845360812054947	0.9870801020838759	0.9870801020838759	0.9837837824543463	0.9709249151398204	0.985806450976899	0.9936561561561561	1.0	0.9853390075782584	0.9845360812054947	0.986449863161992	764	12	728	10
11	3305.4961154996417	28.050745521179643	0.9887714663143989	0.9934810938807287	0.984496122759049	0.984496122759049	0.9932432419010226	0.9775780894097028	0.9889682018241608	0.9936579020881348	1.0	0.9880412389451944	0.9934810938807287	0.9839357416547045	762	5	735	12
12	3581.2152161127888	14.877060170710905	0.9894319682959049	0.9947780665864516	0.984496122759049	0.984496122759049	0.9945945932505479	0.9789129867494181	0.9896103889677854	0.9935400516795867	1.0	0.9883899057355532	0.9947780665864516	0.9839572179358861	762	4	736	12
13	3873.995449787006	34.8576970200758	0.9894319682959049	0.9947780665864516	0.984496122759049	0.984496122759049	0.9945945932505479	0.9789129867494181	0.9896103889677854	0.9936290942104896	1.0	0.9883899057355532	0.9947780665864516	0.9839572179358861	762	4	736	12
14	4134.412412256934	14.37550239333099	0.9887714663143989	0.9934810938807287	0.984496122759049	0.984496122759049	0.9932432419010226	0.9775780894097028	0.9889682018241608	0.9934352957608771	1.0	0.9880412389451944	0.9934810938807287	0.9839357416547045	762	5	735	12
15	4388.4017181159	11.66510502265458	0.988110964332893	0.9947643966037115	0.9819121434342221	0.9819121434342221	0.9945945932505479	0.9763022138497445	0.9882964883040984	0.993423947203017	1.0	0.9866510502876125	0.9947643966037115	0.9813333320248889	760	4	736	14
16	4692.009788973723	7.645101837983759	0.987450462351387	0.9947575347381946	0.9806201537718086	0.9806201537718086	0.9945945932505479	0.9749994346474725	0.987638255700951	0.993406487883232	1.0	0.9857733208667923	0.9947575347381946	0.9800266298534932	759	4	736	15
17	4982.493279082701	44.2029956903927	0.9894319682959049	0.9947780665864516	0.984496122759049	0.984496122759049	0.9945945932505479	0.9789129867494181	0.9896103889677854	0.9933305398421677	1.0	0.9883899057355532	0.9947780665864516	0.9839572179358861	762	4	736	12
18	5250.106049725786	31.385070934649455	0.9887714663143989	0.9947712405297108	0.9832041330966355	0.9832041330966355	0.9945945932505479	0.977606728895074	0.9889538655042535	0.993473706264404	1.0	0.9875236321398996	0.9947712405297108	0.9826435233876588	761	4	736	13
19	5519.805121181998	30.26698119857293	0.9894319682959049	0.9947780665864516	0.984496122759049	0.984496122759049	0.9945945932505479	0.9789129867494181	0.9896103889677854	0.9935339409176618	1.0	0.9883899057355532	0.9947780665864516	0.9839572179358861	762	4	736	12
20	5788.4959115185775	23.023549317403962	0.9894319682959049	0.9947780665864516	0.984496122759049	0.984496122759049	0.9945945932505479	0.9789129867494181	0.9896103889677854	0.9936404427683497	1.0	0.9883899057355532	0.9947780665864516	0.9839572179358861	762	4	736	12
21	6094.399621805642	17.717939897963312	0.9894319682959049	0.9947780665864516	0.984496122759049	0.984496122759049	0.9945945932505479	0.9789129867494181	0.9896103889677854	0.9936177456526294	1.0	0.9883899057355532	0.9947780665864516	0.9839572179358861	762	4	736	12
22	6397.205127208028	13.135226428704726	0.9887714663143989	0.9947712405297108	0.9832041330966355	0.9832041330966355	0.9945945932505479	0.977606728895074	0.9889538655042535	0.9935007682100706	1.0	0.9875236321398996	0.9947712405297108	0.9826435233876588	761	4	736	13
23	6678.90598012181	39.299307796294464	0.9887714663143989	0.9947712405297108	0.9832041330966355	0.9832041330966355	0.9945945932505479	0.977606728895074	0.9889538655042535	0.9935784621831134	1.0	0.9875236321398996	0.9947712405297108	0.9826435233876588	761	4	736	13
24	6953.612099761609	23.489334069916275	0.9894319682959049	0.9947780665864516	0.984496122759049	0.984496122759049	0.9945945932505479	0.9789129867494181	0.9896103889677854	0.9935732243871779	1.0	0.9883899057355532	0.9947780665864516	0.9839572179358861	762	4	736	12
25	7222.293373034801	21.578184920039043	0.988110964332893	0.9921874987080892	0.984496122759049	0.984496122759049	0.9918918905514974	0.9762448520233133	0.9883268476080889	0.9935356868496404	1.0	0.9876284280070262	0.9921874987080892	0.9839142077963616	762	6	734	12
26	7540.000571731944	13.72391530915663	0.988110964332893	0.9947643966037115	0.9819121434342221	0.9819121434342221	0.9945945932505479	0.9763022138497445	0.9882964883040984	0.9935540191354144	1.0	0.9866510502876125	0.9947643966037115	0.9813333320248889	760	4	736	14
27	7833.699286073912	24.568958025951197	0.9861294583883752	0.9947437569057244	0.9780361744469817	0.9780361744469817	0.9945945932505479	0.9723990560469721	0.9863192175984891	0.9933759340736086	1.0	0.984005813790432	0.9947437569057244	0.9774236374801811	757	4	736	17
28	8105.605423303787	27.32711772508553	0.988110964332893	0.9947643966037115	0.9819121434342221	0.9819121434342221	0.9945945932505479	0.9763022138497445	0.9882964883040984	0.9934684684684685	1.0	0.9866510502876125	0.9947643966037115	0.9813333320248889	760	4	736	14
29	8385.597646291833	19.455784368933358	0.9887714663143989	0.9947712405297108	0.9832041330966355	0.9832041330966355	0.9945945932505479	0.977606728895074	0.9889538655042535	0.9935068789719954	1.0	0.9875236321398996	0.9947712405297108	0.9826435233876588	761	4	736	13
30	8653.203175653704	20.503980402465466	0.9894319682959049	0.9947780665864516	0.984496122759049	0.984496122759049	0.9945945932505479	0.9789129867494181	0.9896103889677854	0.9934518821146728	1.0	0.9883899057355532	0.9947780665864516	0.9839572179358861	762	4	736	12
31	8963.914359746967	23.59194068652907	0.9887714663143989	0.9947712405297108	0.9832041330966355	0.9832041330966355	0.9945945932505479	0.977606728895074	0.9889538655042535	0.9935112438019414	1.0	0.9875236321398996	0.9947712405297108	0.9826435233876588	761	4	736	13
32	9227.905016244855	24.526806014928958	0.9894319682959049	0.9947780665864516	0.984496122759049	0.984496122759049	0.9945945932505479	0.9789129867494181	0.9896103889677854	0.9935487813394791	1.0	0.9883899057355532	0.9947780665864516	0.9839572179358861	762	4	736	12
33	9483.105540808756	17.975604089034398	0.9894319682959049	0.9947780665864516	0.984496122759049	0.984496122759049	0.9945945932505479	0.9789129867494181	0.9896103889677854	0.9935967944688875	1.0	0.9883899057355532	0.9947780665864516	0.9839572179358861	762	4	736	12
34	9729.199902801774	29.667756249906724	0.9894319682959049	0.9947780665864516	0.984496122759049	0.984496122759049	0.9945945932505479	0.9789129867494181	0.9896103889677854	0.9936360779384035	1.0	0.9883899057355532	0.9947780665864516	0.9839572179358861	762	4	736	12
35	9980.611331386026	24.605207033489947	0.9894319682959049	0.9947780665864516	0.984496122759049	0.984496122759049	0.9945945932505479	0.9789129867494181	0.9896103889677854	0.9936744884419304	1.0	0.9883899057355532	0.9947780665864516	0.9839572179358861	762	4	736	12
36	10273.520021058619	10.295736419772602	0.9894319682959049	0.9947780665864516	0.984496122759049	0.984496122759049	0.9945945932505479	0.9789129867494181	0.9896103889677854	0.9935793351491026	1.0	0.9883899057355532	0.9947780665864516	0.9839572179358861	762	4	736	12
37	10523.91732427571	21.95342301929567	0.9894319682959049	0.9947780665864516	0.984496122759049	0.984496122759049	0.9945945932505479	0.9789129867494181	0.9896103889677854	0.9936247293805434	1.0	0.9883899057355532	0.9947780665864516	0.9839572179358861	762	4	736	12
38	10766.007021956611	27.25693646026506	0.9894319682959049	0.9947780665864516	0.984496122759049	0.984496122759049	0.9945945932505479	0.9789129867494181	0.9896103889677854	0.9936229834485648	1.0	0.9883899057355532	0.9947780665864516	0.9839572179358861	762	4	736	12
39	11011.297473846935	27.301846795582215	0.9894319682959049	0.9947780665864516	0.984496122759049	0.984496122759049	0.9945945932505479	0.9789129867494181	0.9896103889677854	0.9936081430267476	1.0	0.9883899057355532	0.9947780665864516	0.9839572179358861	762	4	736	12
40	11262.002816556022	23.887756421472233	0.9894319682959049	0.9947780665864516	0.984496122759049	0.984496122759049	0.9945945932505479	0.9789129867494181	0.9896103889677854	0.9935906837069628	1.0	0.9883899057355532	0.9947780665864516	0.9839572179358861	762	4	736	12
41	11560.696547952946	10.600059348529278	0.9894319682959049	0.9947780665864516	0.984496122759049	0.984496122759049	0.9945945932505479	0.9789129867494181	0.9896103889677854	0.9936037781968016	1.0	0.9883899057355532	0.9947780665864516	0.9839572179358861	762	4	736	12
42	11811.19348792499	27.034807305074686	0.9894319682959049	0.9947780665864516	0.984496122759049	0.984496122759049	0.9945945932505479	0.9789129867494181	0.9896103889677854	0.9936282212445002	1.0	0.9883899057355532	0.9947780665864516	0.9839572179358861	762	4	736	12
43	12058.693424559664	24.671685935987135	0.9894319682959049	0.9947780665864516	0.984496122759049	0.984496122759049	0.9945945932505479	0.9789129867494181	0.9896103889677854	0.9936849640338012	1.0	0.9883899057355532	0.9947780665864516	0.9839572179358861	762	4	736	12
44	12306.322418320924	17.635363305599867	0.9894319682959049	0.9947780665864516	0.984496122759049	0.984496122759049	0.9945945932505479	0.9789129867494181	0.9896103889677854	0.9936849640338012	1.0	0.9883899057355532	0.9947780665864516	0.9839572179358861	762	4	736	12
45	12553.622788736597	30.823436989593333	0.9894319682959049	0.9947780665864516	0.984496122759049	0.984496122759049	0.9945945932505479	0.9789129867494181	0.9896103889677854	0.9936814721698443	1.0	0.9883899057355532	0.9947780665864516	0.9839572179358861	762	4	736	12
46	12861.304545560852	27.099656720022217	0.9887714663143989	0.9947712405297108	0.9832041330966355	0.9832041330966355	0.9945945932505479	0.977606728895074	0.9889538655042535	0.9936884558977582	1.0	0.9875236321398996	0.9947712405297108	0.9826435233876588	761	4	736	13
47	13107.297778169625	30.24256049966325	0.9887714663143989	0.9947712405297108	0.9832041330966355	0.9832041330966355	0.9945945932505479	0.977606728895074	0.9889538655042535	0.9937076611495216	1.0	0.9875236321398996	0.9947712405297108	0.9826435233876588	761	4	736	13
48	13343.995384557638	17.06652899314838	0.9894319682959049	0.9947780665864516	0.984496122759049	0.984496122759049	0.9945945932505479	0.9789129867494181	0.9896103889677854	0.9937321041972206	1.0	0.9883899057355532	0.9947780665864516	0.9839572179358861	762	4	736	12
49	13585.924963618629	22.64816832291968	0.9894319682959049	0.9947780665864516	0.984496122759049	0.984496122759049	0.9945945932505479	0.9789129867494181	0.9896103889677854	0.9937565472449194	1.0	0.9883899057355532	0.9947780665864516	0.9839572179358861	762	4	736	12
